Region,countryName,Coverage,CountryCode,SurveyTime,CPI_Time,DataType,SurveyMean_LCU,currency,source,SurveyID,SurveyMean_PPP,DistributionFileName,Comment
SSA,Angola,National,AGO,2000.21,2000,x,341.6594189,,GPWG,AGON2000x,,AGON2000x.pcb,
SSA,Angola,National,AGO,2008.5,2008,x,6449.216378,,GPWG,AGON2008x,,AGON2008x.pcb,
SSA,Angola,National,AGO,2018.17,2018,x,22019.49252,,GPWG,AGON2018x,,AGON2018x.pcb,
ECA,Albania,National,ALB,1996,1996,x,4856.065381,,GPWG,ALBN1996x,,ALBN1996x.pcb,
ECA,Albania,National,ALB,2002,2002,x,8713.911745,,GPWG,ALBN2002x,,ALBN2002x.pcb,
ECA,Albania,National,ALB,2005,2005,x,10585.23205,,GPWG,ALBN2005x,,ALBN2005x.pcb,
ECA,Albania,National,ALB,2008,2008,x,12609.6619,,GPWG,ALBN2008x,,ALBN2008x.pcb,
ECA,Albania,National,ALB,2012,2012,x,13370.30112,,GPWG,ALBN2012x,,ALBN2012x.pcb,
ECA,Albania,National,ALB,2014,2014,x,14759.2187,,GPWG,ALBN2014x,,ALBN2014x.pcb,
ECA,Albania,National,ALB,2015,2015,x,15214.48604,,GPWG,ALBN2015x,,ALBN2015x.pcb,
ECA,Albania,National,ALB,2016,2016,x,15713.62319,,GPWG,ALBN2016x,,ALBN2016x.pcb,
ECA,Albania,National,ALB,2017,2017,x,15917.95411,,GPWG,ALBN2017x,,ALBN2017x.pcb,
OHI,United Arab Emirates,National,ARE,2013.42,2013,Y,5716.350033,,group data,AREN2013Y,,AREN2013Y.t05,
OHI,United Arab Emirates,National,ARE,2018,2018,Y,7001.009638,,group data,AREN2018Y,,AREN2018Y.t05,
LAC,Argentina,Urban,ARG,1980,1980,y,586,,Last round,ARGU1980y,662.76,argen80.T05,
LAC,Argentina,Urban,ARG,1986,1986,y,162.6630851,,GPWG,ARGU1986y,,ARGU1986y.pcb,
LAC,Argentina,Urban,ARG,1987,1987,y,343.9606427,,GPWG,ARGU1987y,,ARGU1987y.pcb,
LAC,Argentina,Urban,ARG,1991,1991,y,2466468.726,,GPWG,ARGU1991y,,ARGU1991y.pcb,
LAC,Argentina,Urban,ARG,1992,1992,y,293.4826957,,GPWG,ARGU1992y,,ARGU1992y.pcb,
LAC,Argentina,Urban,ARG,1993,1993,y,320.1909615,,GPWG,ARGU1993y,,ARGU1993y.pcb,
LAC,Argentina,Urban,ARG,1994,1994,y,328.0061775,,GPWG,ARGU1994y,,ARGU1994y.pcb,
LAC,Argentina,Urban,ARG,1995,1995,y,318.3386891,,GPWG,ARGU1995y,,ARGU1995y.pcb,
LAC,Argentina,Urban,ARG,1996,1996,y,312.4887676,,GPWG,ARGU1996y,,ARGU1996y.pcb,
LAC,Argentina,Urban,ARG,1997,1997,y,329.3063336,,GPWG,ARGU1997y,,ARGU1997y.pcb,
LAC,Argentina,Urban,ARG,1998,1998,y,323.3091472,,GPWG,ARGU1998y,,ARGU1998y.pcb,
LAC,Argentina,Urban,ARG,1999,1999,y,301.9248644,,GPWG,ARGU1999y,,ARGU1999y.pcb,
LAC,Argentina,Urban,ARG,2000,2000,y,293.2553729,,GPWG,ARGU2000y,,ARGU2000y.pcb,
LAC,Argentina,Urban,ARG,2001,2001,y,266.9893457,,GPWG,ARGU2001y,,ARGU2001y.pcb,
LAC,Argentina,Urban,ARG,2002,2002,y,259.7297257,,GPWG,ARGU2002y,,ARGU2002y.pcb,
LAC,Argentina,Urban,ARG,2003,2003,y,382.0238002,,GPWG,ARGU2003y,,ARGU2003y.pcb,
LAC,Argentina,Urban,ARG,2004,2004,y,434.6871053,,GPWG,ARGU2004y,,ARGU2004y.pcb,
LAC,Argentina,Urban,ARG,2005,2005,y,529.6134152,,GPWG,ARGU2005y,,ARGU2005y.pcb,
LAC,Argentina,Urban,ARG,2006,2006,y,647.2625677,,GPWG,ARGU2006y,,ARGU2006y.pcb,
LAC,Argentina,Urban,ARG,2007,2007,y,817.302875,,GPWG,ARGU2007y,,ARGU2007y.pcb,
LAC,Argentina,Urban,ARG,2008,2008,y,1049.93922,,GPWG,ARGU2008y,,ARGU2008y.pcb,
LAC,Argentina,Urban,ARG,2009,2009,y,1238.202413,,GPWG,ARGU2009y,,ARGU2009y.pcb,
LAC,Argentina,Urban,ARG,2010,2010,y,1589.631168,,GPWG,ARGU2010y,,ARGU2010y.pcb,
LAC,Argentina,Urban,ARG,2011,2011,y,2057.394401,,GPWG,ARGU2011y,,ARGU2011y.pcb,
LAC,Argentina,Urban,ARG,2012,2012,y,2555.168697,,GPWG,ARGU2012y,,ARGU2012y.pcb,
LAC,Argentina,Urban,ARG,2013,2013,y,3250.341846,,GPWG,ARGU2013y,,ARGU2013y.pcb,
LAC,Argentina,Urban,ARG,2014,2014,y,4269.8379,,GPWG,ARGU2014y,,ARGU2014y.pcb,
LAC,Argentina,Urban,ARG,2016,2016,y,7905.27284,,GPWG,ARGU2016y,,ARGU2016y.pcb,
LAC,Argentina,Urban,ARG,2017,2017,y,10212.65037,,GPWG,ARGU2017y,,ARGU2017y.pcb,
LAC,Argentina,Urban,ARG,2018,2018,y,13067.97308,,GPWG,ARGU2018y,,ARGU2018y.pcb,
LAC,Argentina,Urban,ARG,2019,2019,y,19510.54797,,GPWG,ARGU2019y,,ARGU2019y.pcb,
ECA,Armenia,National,ARM,1996,1996,y,14576.54,,Last round,ARMN1996y,162.45,ARMEN96X.T05,
ECA,Armenia,National,ARM,1999,1999,x,13692.60983,,GPWG,ARMN1999x,,ARMN1999x.pcb,
ECA,Armenia,National,ARM,2001,2001,x,13313.77109,,GPWG,ARMN2001x,,ARMN2001x.pcb,
ECA,Armenia,National,ARM,2002,2002,x,14113.74053,,GPWG,ARMN2002x,,ARMN2002x.pcb,
ECA,Armenia,National,ARM,2003,2003,x,15190.7853,,GPWG,ARMN2003x,,ARMN2003x.pcb,
ECA,Armenia,National,ARM,2004,2004,x,20144.30334,,GPWG,ARMN2004x,,ARMN2004x.pcb,
ECA,Armenia,National,ARM,2005,2005,x,22338.78842,,GPWG,ARMN2005x,,ARMN2005x.pcb,
ECA,Armenia,National,ARM,2006,2006,x,22185.19448,,GPWG,ARMN2006x,,ARMN2006x.pcb,
ECA,Armenia,National,ARM,2007,2007,x,25802.67128,,GPWG,ARMN2007x,,ARMN2007x.pcb,
ECA,Armenia,National,ARM,2008,2008,x,28733.46213,,GPWG,ARMN2008x,,ARMN2008x.pcb,
ECA,Armenia,National,ARM,2009,2009,x,26407.78571,,GPWG,ARMN2009x,,ARMN2009x.pcb,
ECA,Armenia,National,ARM,2010,2010,x,29165.77143,,GPWG,ARMN2010x,,ARMN2010x.pcb,
ECA,Armenia,National,ARM,2011,2011,x,32051.05122,,GPWG,ARMN2011x,,ARMN2011x.pcb,
ECA,Armenia,National,ARM,2012,2012,x,34052.20715,,GPWG,ARMN2012x,,ARMN2012x.pcb,
ECA,Armenia,National,ARM,2013,2013,x,37378.47923,,GPWG,ARMN2013x,,ARMN2013x.pcb,
ECA,Armenia,National,ARM,2014,2014,x,39479.87969,,GPWG,ARMN2014x,,ARMN2014x.pcb,
ECA,Armenia,National,ARM,2015,2015,x,43902.55115,,GPWG,ARMN2015x,,ARMN2015x.pcb,
ECA,Armenia,National,ARM,2016,2016,x,45569.42348,,GPWG,ARMN2016x,,ARMN2016x.pcb,
ECA,Armenia,National,ARM,2017,2017,x,44765.76256,,GPWG,ARMN2017x,,ARMN2017x.pcb,
ECA,Armenia,National,ARM,2018,2018,x,45882.56986,,GPWG,ARMN2018x,,ARMN2018x.pcb,
ECA,Armenia,National,ARM,2019,2019,x,46764.88135,,GPWG,ARMN2019x,,ARMN2019x.pcb,
OHI,Australia,National,AUS,1981,1981,y,462.790381,,LIS,AUSN1981y,,AUSN1981y.pcb,
OHI,Australia,National,AUS,1985,1985,y,650.1694212,,LIS,AUSN1985y,,AUSN1985y.pcb,
OHI,Australia,National,AUS,1989,1989,y,911.7946677,,LIS,AUSN1989y,,AUSN1989y.pcb,
OHI,Australia,National,AUS,1995,1995,y,1019.583674,,LIS,AUSN1995y,,AUSN1995y.pcb,
OHI,Australia,National,AUS,2001,2001,y,1348.633792,,LIS,AUSN2001y,,AUSN2001y.pcb,
OHI,Australia,National,AUS,2003,2003,y,1471.412993,,LIS,AUSN2003y,,AUSN2003y.pcb,
OHI,Australia,National,AUS,2004,2004,y,1638.995322,,LIS,AUSN2004y,,AUSN2004y.pcb,
OHI,Australia,National,AUS,2008,2008,y,2353.147617,,LIS,AUSN2008y,,AUSN2008y.pcb,
OHI,Australia,National,AUS,2010,2010,y,2455.842764,,LIS,AUSN2010y,,AUSN2010y.pcb,
OHI,Australia,National,AUS,2014,2014,y,2897.866884,,LIS,AUSN2014y,,AUSN2014y.pcb,
OHI,Austria,National,AUT,1987,1987,y,8997.082092,,LIS,AUTN1987y,,AUTN1987y.pcb,
OHI,Austria,National,AUT,1994,1994,y,12176.23456,,LIS,AUTN1994y,,AUTN1994y.pcb,
OHI,Austria,National,AUT,1995,1995,y,10613.94992,,LIS,AUTN1995y,,AUTN1995y.pcb,
OHI,Austria,National,AUT,1997,1997,y,12296.43109,,LIS,AUTN1997y,,AUTN1997y.pcb,
OHI,Austria,National,AUT,2000,2000,y,13545.89584,,LIS,AUTN2000y,,AUTN2000y.pcb,
OHI,Austria,National,AUT,2003,2003,y,1070.107641,,EU-SILC,AUTN2003y,,AUTN2003y.pcb,
OHI,Austria,National,AUT,2004,2004,y,1152.574283,,EU-SILC,AUTN2004y,,AUTN2004y.pcb,
OHI,Austria,National,AUT,2005,2005,y,1126.885854,,EU-SILC,AUTN2005y,,AUTN2005y.pcb,
OHI,Austria,National,AUT,2006,2006,y,1170.276608,,EU-SILC,AUTN2006y,,AUTN2006y.pcb,
OHI,Austria,National,AUT,2007,2007,y,1245.287679,,EU-SILC,AUTN2007y,,AUTN2007y.pcb,
OHI,Austria,National,AUT,2008,2008,y,1306.831645,,EU-SILC,AUTN2008y,,AUTN2008y.pcb,
OHI,Austria,National,AUT,2009,2009,y,1360.141665,,EU-SILC,AUTN2009y,,AUTN2009y.pcb,
OHI,Austria,National,AUT,2010,2010,y,1398.808898,,EU-SILC,AUTN2010y,,AUTN2010y.pcb,
OHI,Austria,National,AUT,2011,2011,y,1417.689092,,EU-SILC,AUTN2011y,,AUTN2011y.pcb,
OHI,Austria,National,AUT,2012,2012,y,1419.713499,,EU-SILC,AUTN2012y,,AUTN2012y.pcb,
OHI,Austria,National,AUT,2013,2013,y,1519.060135,,EU-SILC,AUTN2013y,,AUTN2013y.pcb,
OHI,Austria,National,AUT,2014,2014,y,1519.659059,,EU-SILC,AUTN2014y,,AUTN2014y.pcb,
OHI,Austria,National,AUT,2015,2015,y,1527.538891,,EU-SILC,AUTN2015y,,AUTN2015y.pcb,
OHI,Austria,National,AUT,2016,2016,y,1610.968632,,EU-SILC,AUTN2016y,,AUTN2016y.pcb,
OHI,Austria,National,AUT,2017,2017,y,1622.498108,,EU-SILC,AUTN2017y,,AUTN2017y.pcb,
OHI,Austria,National,AUT,2018,2018,y,1672.259305,,EU-SILC,AUTN2018y,,AUTN2018y.pcb,
ECA,Azerbaijan,National,AZE,1995,1995,x,111663.8079,,GPWG,AZEN1995x,,AZEN1995x.pcb,
ECA,Azerbaijan,National,AZE,2001,2001,x,158876.4292,,GPWG,AZEN2001x,,AZEN2001x.pcb,
ECA,Azerbaijan,National,AZE,2002,2002,x,206071.27,,GPWG,AZEN2002x,,AZEN2002x.pcb,
ECA,Azerbaijan,National,AZE,2003,2003,x,219484.4199,,GPWG,AZEN2003x,,AZEN2003x.pcb,
ECA,Azerbaijan,National,AZE,2004,2004,x,241022.0158,,GPWG,AZEN2004x,,AZEN2004x.pcb,
ECA,Azerbaijan,National,AZE,2005,2005,x,293765.4762,,GPWG,AZEN2005x,,AZEN2005x.pcb,
SSA,Burundi,National,BDI,1992,1992,x,2212.73,,Last round,BDIN1992x,42.8,BURUND92.T05,
SSA,Burundi,National,BDI,1998.5,1998,x,5783.889115,,GPWG,BDIN1998x,,BDIN1998x.pcb,
SSA,Burundi,National,BDI,2006,2006,x,13352.00807,,GPWG,BDIN2006x,,BDIN2006x.pcb,
SSA,Burundi,National,BDI,2013.5,2013,x,34515.61031,,GPWG,BDIN2013x,,BDIN2013x.pcb,
OHI,Belgium,National,BEL,1985,1985,y,18759.06942,,LIS,BELN1985y,,BELN1985y.pcb,
OHI,Belgium,National,BEL,1988,1988,y,20527.22421,,LIS,BELN1988y,,BELN1988y.pcb,
OHI,Belgium,National,BEL,1992,1992,y,24907.90582,,LIS,BELN1992y,,BELN1992y.pcb,
OHI,Belgium,National,BEL,1995,1995,y,31861.26411,,LIS,BELN1995y,,BELN1995y.pcb,
OHI,Belgium,National,BEL,1997,1997,y,32500.35263,,LIS,BELN1997y,,BELN1997y.pcb,
OHI,Belgium,National,BEL,2000,2000,y,40822.91692,,LIS,BELN2000y,,BELN2000y.pcb,
OHI,Belgium,National,BEL,2003,2003,y,959.815263,,EU-SILC,BELN2003y,,BELN2003y.pcb,
OHI,Belgium,National,BEL,2004,2004,y,1057.411801,,EU-SILC,BELN2004y,,BELN2004y.pcb,
OHI,Belgium,National,BEL,2005,2005,y,1085.579139,,EU-SILC,BELN2005y,,BELN2005y.pcb,
OHI,Belgium,National,BEL,2006,2006,y,1086.313121,,EU-SILC,BELN2006y,,BELN2006y.pcb,
OHI,Belgium,National,BEL,2007,2007,y,1138.2614,,EU-SILC,BELN2007y,,BELN2007y.pcb,
OHI,Belgium,National,BEL,2008,2008,y,1205.317436,,EU-SILC,BELN2008y,,BELN2008y.pcb,
OHI,Belgium,National,BEL,2009,2009,y,1217.157664,,EU-SILC,BELN2009y,,BELN2009y.pcb,
OHI,Belgium,National,BEL,2010,2010,y,1234.624142,,EU-SILC,BELN2010y,,BELN2010y.pcb,
OHI,Belgium,National,BEL,2011,2011,y,1247.087359,,EU-SILC,BELN2011y,,BELN2011y.pcb,
OHI,Belgium,National,BEL,2012,2012,y,1318.939933,,EU-SILC,BELN2012y,,BELN2012y.pcb,
OHI,Belgium,National,BEL,2013,2013,y,1330.847718,,EU-SILC,BELN2013y,,BELN2013y.pcb,
OHI,Belgium,National,BEL,2014,2014,y,1351.388662,,EU-SILC,BELN2014y,,BELN2014y.pcb,
OHI,Belgium,National,BEL,2015,2015,y,1375.060109,,EU-SILC,BELN2015y,,BELN2015y.pcb,
OHI,Belgium,National,BEL,2016,2016,y,1387.044029,,EU-SILC,BELN2016y,,BELN2016y.pcb,
OHI,Belgium,National,BEL,2017,2017,y,1432.197032,,EU-SILC,BELN2017y,,BELN2017y.pcb,
OHI,Belgium,National,BEL,2018,2018,y,1495.876809,,EU-SILC,BELN2018y,,BELN2018y.pcb,
SSA,Benin,National,BEN,2003,2003,x,13658.91341,,GPWG,BENN2003x,,BENN2003x.pcb,
SSA,Benin,National,BEN,2011.33,2011,x,18951.67381,,GPWG,BENN2011x,,BENN2011x.pcb,
SSA,Benin,National,BEN,2015,2015,x,19861.95328,,GPWG,BENN2015x,,BENN2015x.pcb,
SSA,Burkina Faso,National,BFA,1994.25,1994,x,5570.955744,,GPWG,BFAN1994x,,BFAN1994x.pcb,
SSA,Burkina Faso,National,BFA,1998,1998,x,8100.08774,,GPWG,BFAN1998x,,BFAN1998x.pcb,
SSA,Burkina Faso,National,BFA,2003,2003,x,12734.99164,,GPWG,BFAN2003x,,BFAN2003x.pcb,
SSA,Burkina Faso,National,BFA,2009,2009,x,15816.33462,,GPWG,BFAN2009x,,BFAN2009x.pcb,
SSA,Burkina Faso,National,BFA,2014,2014,x,19397.53643,,GPWG,BFAN2014x,,BFAN2014x.pcb,
SAS,Bangladesh,National,BGD,1983.5,1983,x,297.77,,Last round,BGDN1983.5x,72.95,BANGLA84.T05,
SAS,Bangladesh,National,BGD,1985.5,1985,x,399.91,,Last round,BGDN1985.5x,79.88,BANGLA85.T05,
SAS,Bangladesh,National,BGD,1988.5,1988,x,468.38,,Last round,BGDN1988.5x,73.13,BANGLA88.T05,
SAS,Bangladesh,National,BGD,1991.5,1991,x,541.69,,Last round,BGDN1991.5x,71.43,BGD91.pcb,
SAS,Bangladesh,National,BGD,1995.5,1995,x,763.34,,Last round,BGDN1995.5x,87.43,BGD95.pcb,
SAS,Bangladesh,National,BGD,2000,2000,x,875.9433544,,GPWG,BGDN2000x,,BGDN2000x.pcb,
SAS,Bangladesh,National,BGD,2005,2005,x,1230.590176,,GPWG,BGDN2005x,,BGDN2005x.pcb,
SAS,Bangladesh,National,BGD,2010,2010,x,2447.273995,,GPWG,BGDN2010x,,BGDN2010x.pcb,
SAS,Bangladesh,National,BGD,2016,2016,x,3800.338948,,GPWG,BGDN2016x,,BGDN2016x.pcb,
ECA,Bulgaria,National,BGR,1989,1989,x,149.455,,Last round,BGRN1989x,713.47,BULGA89E.T05,
ECA,Bulgaria,National,BGR,1992,1992,y,1319.43,,Last round,BGRN1992y,606.6,BULGA92I.T05,
ECA,Bulgaria,National,BGR,1994,1994,x,3036.47,,Last round,BGRN1994x,411.87,BULGA94E.T05,
ECA,Bulgaria,National,BGR,1995,1995,x,4.556780953,1000,GPWG,BGRN1995x,,BGRN1995x.pcb,
ECA,Bulgaria,National,BGR,1997,1997,x,65.75,,Last round,BGRN1997x,214.37,BULGA97X.T05,
ECA,Bulgaria,National,BGR,2001,2001,x,133.8472354,,GPWG,BGRN2001x,,BGRN2001x.pcb,
ECA,Bulgaria,National,BGR,2003,2003,x,135.7623663,,GPWG,BGRN2003x,,BGRN2003x.pcb,
ECA,Bulgaria,National,BGR,2006,2006,y,180.8826623,,EU-SILC,BGRN2006y,,BGRN2006y.pcb,
ECA,Bulgaria,National,BGR,2007,2007,x,234.4209463,,GPWG,BGRN2007x,,BGRN2007x.pcb,
ECA,Bulgaria,National,BGR,2007,2007,y,277.5334823,,EU-SILC,BGRN2007y,,BGRN2007y.pcb,
ECA,Bulgaria,National,BGR,2008,2008,y,342.836512,,EU-SILC,BGRN2008y,,BGRN2008y.pcb,
ECA,Bulgaria,National,BGR,2009,2009,y,367.6050843,,EU-SILC,BGRN2009y,,BGRN2009y.pcb,
ECA,Bulgaria,National,BGR,2010,2010,y,360.608645,,EU-SILC,BGRN2010y,,BGRN2010y.pcb,
ECA,Bulgaria,National,BGR,2011,2011,y,348.2276954,,EU-SILC,BGRN2011y,,BGRN2011y.pcb,
ECA,Bulgaria,National,BGR,2012,2012,y,376.896995,,EU-SILC,BGRN2012y,,BGRN2012y.pcb,
ECA,Bulgaria,National,BGR,2013,2013,y,424.6106802,,EU-SILC,BGRN2013y,,BGRN2013y.pcb,
ECA,Bulgaria,National,BGR,2014,2014,y,446.1554262,,EU-SILC,BGRN2014y,,BGRN2014y.pcb,
ECA,Bulgaria,National,BGR,2015,2015,y,425.3775096,,EU-SILC,BGRN2015y,,BGRN2015y.pcb,
ECA,Bulgaria,National,BGR,2016,2016,y,504.2693941,,EU-SILC,BGRN2016y,,BGRN2016y.pcb,
ECA,Bulgaria,National,BGR,2017,2017,y,512.151364,,EU-SILC,BGRN2017y,,BGRN2017y.pcb,
ECA,Bulgaria,National,BGR,2018,2018,y,610.5909558,,EU-SILC,BGRN2018y,,BGRN2018y.pcb,
ECA,Bosnia and Herzegovina,National,BIH,2001,2001,x,252.9141704,,GPWG,BIHN2001x,,BIHN2001x.pcb,
ECA,Bosnia and Herzegovina,National,BIH,2004,2004,x,387.0350009,,GPWG,BIHN2004x,,BIHN2004x.pcb,
ECA,Bosnia and Herzegovina,National,BIH,2007,2007,x,470.5825274,,GPWG,BIHN2007x,,BIHN2007x.pcb,
ECA,Bosnia and Herzegovina,National,BIH,2011,2011,x,507.8230685,,GPWG,BIHN2011x,,BIHN2011x.pcb,
ECA,Belarus,National,BLR,1993,1993,y,4.7,,Last round,BLRN1993y,210.49,BELAR93I.T05,
ECA,Belarus,National,BLR,1995,1995,y,1318.15,,Last round,BLRN1995y,314.39,belaru95.T05,
ECA,Belarus,National,BLR,1998,1998,x,2446.703147,,GPWG,BLRN1998x,,BLRN1998x.pcb,
ECA,Belarus,National,BLR,1999,1999,x,10219.58217,,GPWG,BLRN1999x,,BLRN1999x.pcb,
ECA,Belarus,National,BLR,2000,2000,x,30472.72947,,GPWG,BLRN2000x,,BLRN2000x.pcb,
ECA,Belarus,National,BLR,2001,2001,x,60954.10485,,GPWG,BLRN2001x,,BLRN2001x.pcb,
ECA,Belarus,National,BLR,2002,2002,x,95437.75467,,GPWG,BLRN2002x,,BLRN2002x.pcb,
ECA,Belarus,National,BLR,2003,2003,x,126435.5894,,GPWG,BLRN2003x,,BLRN2003x.pcb,
ECA,Belarus,National,BLR,2004,2004,x,167707.984,,GPWG,BLRN2004x,,BLRN2004x.pcb,
ECA,Belarus,National,BLR,2005,2005,x,227519.02,,GPWG,BLRN2005x,,BLRN2005x.pcb,
ECA,Belarus,National,BLR,2006,2006,x,281477.2265,,GPWG,BLRN2006x,,BLRN2006x.pcb,
ECA,Belarus,National,BLR,2007,2007,x,350740.1673,,GPWG,BLRN2007x,,BLRN2007x.pcb,
ECA,Belarus,National,BLR,2008,2008,x,418538.7457,,GPWG,BLRN2008x,,BLRN2008x.pcb,
ECA,Belarus,National,BLR,2009,2009,x,477426.1356,,GPWG,BLRN2009x,,BLRN2009x.pcb,
ECA,Belarus,National,BLR,2010,2010,x,580280.8187,,GPWG,BLRN2010x,,BLRN2010x.pcb,
ECA,Belarus,National,BLR,2011,2011,x,910838.3403,,GPWG,BLRN2011x,,BLRN2011x.pcb,
ECA,Belarus,National,BLR,2012,2012,x,1624070.474,,GPWG,BLRN2012x,,BLRN2012x.pcb,
ECA,Belarus,National,BLR,2013,2013,x,2142104.589,,GPWG,BLRN2013x,,BLRN2013x.pcb,
ECA,Belarus,National,BLR,2014,2014,x,2635071.808,,GPWG,BLRN2014x,,BLRN2014x.pcb,
ECA,Belarus,National,BLR,2015,2015,x,2679888.293,,GPWG,BLRN2015x,,BLRN2015x.pcb,
ECA,Belarus,National,BLR,2016,2016,x,2879314.331,,GPWG,BLRN2016x,,BLRN2016x.pcb,
ECA,Belarus,National,BLR,2017,2017,x,3135228.053,,GPWG,BLRN2017x,,BLRN2017x.pcb,
ECA,Belarus,National,BLR,2018,2018,x,3569795.228,,GPWG,BLRN2018x,,BLRN2018x.pcb,
ECA,Belarus,National,BLR,2019,2019,x,3973264.084,,GPWG,BLRN2019x,,BLRN2019x.pcb,
LAC,Belize,National,BLZ,1993,1993,y,23.0348,0.08333,NonGPWG,BLZN1993y,340.81,BLZ1993NY.pcb,
LAC,Belize,National,BLZ,1994,1994,y,22.9685,0.08333,NonGPWG,BLZN1994y,332.24,BLZ1994NY.pcb,
LAC,Belize,National,BLZ,1995,1995,x,30.0036,0.08333,NonGPWG,BLZN1995x,423.95,BLZ1995NX.pcb,
LAC,Belize,National,BLZ,1996,1996,y,20.1322,0.08333,NonGPWG,BLZN1996y,272.53,BLZ1996NY.pcb,
LAC,Belize,National,BLZ,1997,1997,y,21.0446,0.08333,NonGPWG,BLZN1997y,271.72,BLZ1997NY.pcb,
LAC,Belize,National,BLZ,1998,1998,y,19.5923,0.08333,NonGPWG,BLZN1998y,254.05,BLZ1998NY.pcb,
LAC,Belize,National,BLZ,1999,1999,y,20.1564,0.08333,NonGPWG,BLZN1999y,264.04,BLZ1999NY.pcb,
LAC,Bolivia,Urban,BOL,1990.5,1990,y,179.69,,Last round,BOLU1990.5y,223.53,BOLIVI90.T05,
LAC,Bolivia,National,BOL,1992,1992,y,191.7932852,,GPWG,BOLN1992y,,BOLN1992y.pcb,
LAC,Bolivia,National,BOL,1997,1997,y,415.3779054,,GPWG,BOLN1997y,,BOLN1997y.pcb,
LAC,Bolivia,National,BOL,1999,1999,y,400.8399204,,GPWG,BOLN1999y,,BOLN1999y.pcb,
LAC,Bolivia,National,BOL,2000,2000,y,388.7442833,,GPWG,BOLN2000y,,BOLN2000y.pcb,
LAC,Bolivia,National,BOL,2001,2001,y,407.5851507,,GPWG,BOLN2001y,,BOLN2001y.pcb,
LAC,Bolivia,National,BOL,2002,2002,y,416.6410233,,GPWG,BOLN2002y,,BOLN2002y.pcb,
LAC,Bolivia,National,BOL,2004,2004,y,516.530916,,GPWG,BOLN2004y,,BOLN2004y.pcb,
LAC,Bolivia,National,BOL,2005,2005,y,579.7809543,,GPWG,BOLN2005y,,BOLN2005y.pcb,
LAC,Bolivia,National,BOL,2006,2006,y,642.1340308,,GPWG,BOLN2006y,,BOLN2006y.pcb,
LAC,Bolivia,National,BOL,2007,2007,y,712.1686041,,GPWG,BOLN2007y,,BOLN2007y.pcb,
LAC,Bolivia,National,BOL,2008,2008,y,846.1191448,,GPWG,BOLN2008y,,BOLN2008y.pcb,
LAC,Bolivia,National,BOL,2009,2009,y,901.5544362,,GPWG,BOLN2009y,,BOLN2009y.pcb,
LAC,Bolivia,National,BOL,2011,2011,y,1126.175113,,GPWG,BOLN2011y,,BOLN2011y.pcb,
LAC,Bolivia,National,BOL,2012,2012,y,1202.365935,,GPWG,BOLN2012y,,BOLN2012y.pcb,
LAC,Bolivia,National,BOL,2013,2013,y,1425.02706,,GPWG,BOLN2013y,,BOLN2013y.pcb,
LAC,Bolivia,National,BOL,2014,2014,y,1484.928452,,GPWG,BOLN2014y,,BOLN2014y.pcb,
LAC,Bolivia,National,BOL,2015,2015,y,1493.60132,,GPWG,BOLN2015y,,BOLN2015y.pcb,
LAC,Bolivia,National,BOL,2016,2016,y,1472.731995,,GPWG,BOLN2016y,,BOLN2016y.pcb,
LAC,Bolivia,National,BOL,2017,2017,y,1534.031269,,GPWG,BOLN2017y,,BOLN2017y.pcb,
LAC,Bolivia,National,BOL,2018,2018,y,1529.968634,,GPWG,BOLN2018y,,BOLN2018y.pcb,
LAC,Bolivia,National,BOL,2019,2019,y,1654.670463,,GPWG,BOLN2019y,,BOLN2019y.pcb,
LAC,Brazil,National,BRA,1981,1981,y,859.2580926,,GPWG,BRAN1981y,,BRAN1981y.pcb,
LAC,Brazil,National,BRA,1982,1982,y,1772.423573,,GPWG,BRAN1982y,,BRAN1982y.pcb,
LAC,Brazil,National,BRA,1983,1983,y,3687.106026,,GPWG,BRAN1983y,,BRAN1983y.pcb,
LAC,Brazil,National,BRA,1984,1984,y,10737.03666,,GPWG,BRAN1984y,,BRAN1984y.pcb,
LAC,Brazil,National,BRA,1985,1985,y,36530.06303,,GPWG,BRAN1985y,,BRAN1985y.pcb,
LAC,Brazil,National,BRA,1986,1986,y,1419.314,,Last round,BRAN1986y,414.55,bra86all.pcb,
LAC,Brazil,National,BRA,1987,1987,y,4241.049,,Last round,BRAN1987y,309.68,bra87all.pcb,
LAC,Brazil,National,BRA,1988,1988,y,31902.45,,Last round,BRAN1988y,286.16,bra88all.pcb,
LAC,Brazil,National,BRA,1989,1989,y,507.3686793,,GPWG,BRAN1989y,,BRAN1989y.pcb,
LAC,Brazil,National,BRA,1990,1990,y,13547.39507,,GPWG,BRAN1990y,,BRAN1990y.pcb,
LAC,Brazil,National,BRA,1992,1992,y,620177.8109,,GPWG,BRAN1992y,,BRAN1992y.pcb,
LAC,Brazil,National,BRA,1993,1993,y,15549.96658,,GPWG,BRAN1993y,,BRAN1993y.pcb,
LAC,Brazil,National,BRA,1995,1995,y,224.1901722,,GPWG,BRAN1995y,,BRAN1995y.pcb,
LAC,Brazil,National,BRA,1996,1996,y,255.294976,,GPWG,BRAN1996y,,BRAN1996y.pcb,
LAC,Brazil,National,BRA,1997,1997,y,266.2234013,,GPWG,BRAN1997y,,BRAN1997y.pcb,
LAC,Brazil,National,BRA,1998,1998,y,280.5525252,,GPWG,BRAN1998y,,BRAN1998y.pcb,
